skip	dateOrder	dateShipment	dateCelebration	instagram	name	phoneNumber	city	novaPoshta	paymentDate	sentDate	description	paymentCheck	sentCheck
1454	2019-08-04	2019-08-05	2019-08-09	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-05	2019-08-05		1	1
1455	2019-08-06	2019-08-07	2019-08-10	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-06	2019-08-08		1	1
1456	2019-08-07	2019-08-09	2019-08-15	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-08	2019-08-26		1	1
1457	2019-08-07	2019-08-15	2019-10-04	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-08	2019-08-18		1	1
1458	2019-08-06	2019-08-15	2019-10-01	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-07	2019-08-15		1	1
1459	2019-08-06	2019-08-08	2019-08-14	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-07	2019-08-08		1	1
1460	2019-08-06	2019-08-08	2019-08-10	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-07	2019-08-08		1	1
1461	2019-08-07	2019-08-09	2019-08-17	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-07	2019-08-26		1	1
1462	2019-08-07	2019-08-19	2019-08-30	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-08	2019-08-19		1	1
1463	2019-08-08	2019-08-08	2019-08-11	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-08	2019-08-08		1	1
1464	2019-08-07	2019-08-13	2019-08-17	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-08	2019-08-13		1	1
1465	2019-08-08	2019-08-15	2019-08-22	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-08	2019-08-18		1	1
1466	2019-08-04	2019-08-15	2019-09-12	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-08	2019-08-18		1	1
1467	2019-08-06	2019-08-08	2019-08-24	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-08	2019-08-08		1	1
1468	2019-08-07	2019-08-14	2019-09-15	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-09	2019-08-15		1	1
1469	2019-08-08	2019-08-08		zaglushka	Заглушка	80620000000	Донецк	1	2019-08-08	2019-08-08		1	1
1470	2019-08-08	2019-08-09	2019-08-10	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-08	2019-08-09		1	1
1471	2019-08-08	2019-08-14	2019-08-24	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-08	2019-08-15		1	1
1472	2019-08-08	2019-08-12	2019-08-17	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-08	2019-08-12		1	1
1473	2019-08-08	2019-08-14	2019-08-25	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-08	2019-08-15		1	1
1474	2019-08-08	2019-08-12	2019-08-17	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-08	2019-08-12		1	1
1475	2019-08-12	2019-08-13	2019-08-17	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-12	2019-08-13		1	1
1476	2019-08-12	2019-08-22		zaglushka	Заглушка	80620000000	Донецк	1	2019-08-12	2019-08-22		1	1
1477	2019-08-12	2019-08-15	2019-08-17	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-12	2019-08-15		1	1
1478	2019-08-12	2019-08-19	2019-08-22	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-12	2019-08-19		1	1
1479	2019-08-11	2019-08-22	2019-10-27	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-12	2019-08-22		1	1
1480	2019-08-12	2019-08-19	2019-08-25	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-12	2019-08-19		1	1
1481	2019-08-12	2019-08-13	2019-08-16	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-12	2019-08-13		1	1
1482	2019-08-10	2019-08-20	2019-09-03	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-12	2019-08-20		1	1
1483	2019-08-09	2019-08-15	2019-08-20	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-12	2019-08-15		1	1
1484	2019-08-12	2019-08-20	2019-08-23	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-12	2019-08-20		1	1
1485	2019-08-12	2019-08-19	2019-08-24	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-12	2019-08-19		1	1
1486	2019-08-12	2019-08-22	2019-08-30	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-12	2019-08-22		1	1
1487	2019-08-12	2019-08-21	2019-09-07	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-12	2019-08-21		1	1
1488	2019-08-12	2019-08-14	2019-08-17	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-12	2019-08-15		1	1
1489	2019-08-02	2019-08-19	2019-08-30	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-12	2019-08-19		1	1
1490	2019-08-12	2019-08-13	2019-08-23	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-12	2019-08-13		1	1
1491	2019-08-09	2019-08-20	2019-08-29	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-12	2019-08-20		1	1
1492	2019-08-12	2019-08-13	2019-08-16	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-12	2019-08-13		1	1
1493	2019-08-12	2019-08-13	2019-08-15	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-12	2019-08-13		1	1
1494	2019-08-09	2019-08-19	2019-09-01	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-12	2019-08-19		1	1
1496	2019-08-13	2019-08-15		zaglushka	Заглушка	80620000000	Донецк	1	2019-08-13	2019-08-18		1	1
1497	2019-08-14	2019-08-21	2019-08-23	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-19	2019-08-21		1	1
1498	2019-08-18	2019-08-20	2019-08-23	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-19	2019-08-20		1	1
1499	2019-08-12	2019-08-23	2019-09-28	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-19	2019-08-23		1	1
1500	2019-08-19	2019-08-28	2019-10-19	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-19	2019-08-28		1	1
1501	2019-08-16	2019-08-23	2019-10-01	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-19	2019-08-23		1	1
1503	2019-08-19	2019-08-22	2019-08-28	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-19	2019-08-22		1	1
1504	2019-08-19	2019-08-22	2019-08-25	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-19	2019-08-22		1	1
1505	2019-08-19	2019-08-22	2019-08-27	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-19	2019-08-22		1	1
1506	2019-08-14	2019-08-21	2019-08-23	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-19	2019-08-21		1	1
1507	2019-08-14	2019-08-20	2019-08-23	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-19	2019-08-20		1	1
1508	2019-08-13	2019-08-20	2019-08-24	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-19	2019-08-20		1	1
1509	2019-08-14	2019-08-22	2019-08-29	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-19	2019-08-22		1	1
1510	2019-08-19	2019-08-19	2019-08-22	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-19	2019-08-19		1	1
1511	2019-08-19	2019-08-19	2019-08-21	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-19	2019-08-19		1	1
1513	2019-08-20	2019-08-21	2019-08-25	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-21	2019-08-21		1	1
1514	2019-08-20	2019-08-29	2019-09-13	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-21	2019-08-29		1	1
1515	2019-08-20	2019-08-22	2019-08-23	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-21	2019-08-22		1	1
1516	2019-08-20	2019-08-27	2019-09-10	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-21	2019-08-27		1	1
1517	2019-08-19	2019-08-22	2019-08-24	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-21	2019-08-22		1	1
1518	2019-08-21	2019-08-22	2019-08-28	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-21	2019-08-22		1	1
1519	2019-08-20	2019-08-21	2019-08-24	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-21	2019-08-21		1	1
1520	2019-08-19	2019-08-27	2019-08-30	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-26	2019-08-27		1	1
1521	2019-08-19	2019-08-22	2019-08-25	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-21	2019-08-22		1	1
1522	2019-08-21	2019-08-30	2019-09-08	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-21	2019-08-30		1	1
1523	2019-08-19	2019-08-21	2019-08-24	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-21	2019-08-21		1	1
1524	2019-08-21	2019-08-21		zaglushka	Заглушка	80620000000	Донецк	1	2019-08-21	2019-08-21		1	1
1525	2019-08-22	2019-08-29	2019-09-05	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-22	2019-08-29		1	1
1526	2019-08-22	2019-08-30	2019-10-12	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-22	2019-08-30		1	1
1527	2019-08-22	2019-08-27	2019-08-31	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-22	2019-08-27		1	1
1528	2019-08-22	2019-08-30	2019-09-04	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-22	2019-08-30		1	1
1529	2019-08-22	2019-08-27	2019-08-30	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-27	2019-08-27		1	1
1530	2019-08-22	2019-08-29	2019-09-28	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-22	2019-08-29		1	1
1531	2019-08-21	2019-08-23	2019-08-27	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-22	2019-08-23		1	1
1532	2019-08-22	2019-08-23	2019-08-25	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-22	2019-08-23		1	1
1533	2019-08-22	2019-08-29	2019-09-07	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-23	2019-08-29		1	1
1534	2019-08-21	2019-08-23	2019-08-23	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-22	2019-08-25		1	1
1535	2019-08-21	2019-08-23	2019-08-25	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-22	2019-08-23		1	1
1536	2019-08-20	2019-08-28	2019-09-01	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-22	2019-08-28		1	1
1538	2019-08-26	2019-08-28	2019-08-29	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-26	2019-08-28		1	1
1539	2019-08-25	2019-08-30	2019-09-14	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-26	2019-08-30		1	1
1540	2019-08-25	2019-08-28	2019-09-01	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-26	2019-08-28		1	1
1541	2019-08-26	2019-08-28	2019-08-30	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-26	2019-08-28		1	1
1542	2019-08-21	2019-08-29	2019-09-05	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-26	2019-08-29		1	1
1543	2019-08-26	2019-08-30	2019-08-31	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-26	2019-08-30		1	1
1544	2019-08-23	2019-08-28	2019-08-31	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-26	2019-08-28		1	1
1545	2019-08-23	2019-08-27	2019-08-29	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-26	2019-08-27		1	1
1546	2019-08-23	2019-09-02	2019-10-02	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-26	2019-09-02		1	1
1547	2019-08-26	2019-09-05	2019-09-07	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-01	2019-09-06		1	1
1548	2019-08-26	2019-09-05	2019-09-06	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-03	2019-09-06		1	1
1549	2019-08-23	2019-09-02	2019-09-17	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-26	2019-09-02		1	1
1550	2019-08-26	2019-09-02	2019-09-05	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-26	2019-09-02		1	1
1551	2019-08-24	2019-08-29	2019-08-31	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-28	2019-08-29		1	1
1552	2019-08-27	2019-09-04	2019-09-21	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-27	2019-09-05		1	1
1553	2019-08-27	2019-08-28	2019-08-30	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-27	2019-08-28		1	1
1554	2019-08-27	2019-09-03	2019-09-07	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-28	2019-09-03		1	1
1555	2019-08-25	2019-09-02	2019-09-05	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-27	2019-09-02		1	1
1556	2019-08-28	2019-08-30	2019-09-01	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-28	2019-08-30		1	1
1557	2019-08-28	2019-08-29	2019-08-31	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-28	2019-08-29		1	1
1558	2019-08-28	2019-09-03	2019-09-06	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-28	2019-09-03		1	1
1559	2019-08-28	2019-09-05	2019-09-13	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-01	2019-09-06		1	1
1560	2019-08-29	2019-08-30	2019-09-01	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-29	2019-08-30		1	1
1561	2019-08-30	2019-09-03	2019-09-06	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-31	2019-09-03		1	1
1562	2019-08-31	2019-09-03	2019-09-07	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-31	2019-09-03		1	1
1564	2019-08-31	2019-09-03	2019-09-07	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-31	2019-09-03		1	1
1565	2019-08-31	2019-09-06	2019-09-15	zaglushka	Заглушка	80620000000	Донецк	1	2019-08-31	2019-09-07		1	1
1566	2019-09-01	2019-09-09	2019-09-21	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-01	2019-09-09		1	1
1567	2019-08-29	2019-09-04	2019-09-07	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-01	2019-09-05		1	1
1568	2019-09-01	2019-09-02	2019-09-06	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-01	2019-09-02		1	1
1569	2019-09-01	2019-09-10	2019-09-20	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-01	2019-09-10		1	1
1570	2019-09-02	2019-09-04	2019-09-07	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-03	2019-09-05		1	1
1571	2019-09-03	2019-09-05	2019-09-07	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-03	2019-09-06		1	1
1572	2019-09-03	2019-09-04	2019-09-04	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-03	2019-09-05		1	1
1573	2019-09-03	2019-09-06	2019-09-15	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-05	2019-09-07		1	1
1574	2019-09-03	2019-09-09	2019-09-15	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-04	2019-09-09		1	1
1575	2019-09-03	2019-09-11	2019-09-26	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-05	2019-09-11		1	1
1576	2019-09-03	2019-09-09	2019-09-12	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-04	2019-09-09		1	1
1577	2019-09-04	2019-09-05	2019-09-08	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-05	2019-09-06		1	1
1579	2019-09-04	2019-09-09	2019-09-12	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-05	2019-09-09		1	1
1580	2019-09-04	2019-09-05	2019-09-07	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-05	2019-09-06		1	1
1581	2019-09-05	2019-09-13	2019-09-13	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-06	2019-09-15		1	1
1582	2019-09-06	2019-09-12	2019-11-01	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-06	2019-09-13		1	1
1583	2019-09-07	2019-09-13	2019-09-21	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-09	2019-09-15		1	1
1584	2019-09-06	2019-09-25	2019-10-01	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-07	2019-09-25		1	1
1585	2019-09-05	2019-09-09	2019-09-11	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-07	2019-09-09		1	1
1586	2019-09-05	2019-09-11	2019-09-13	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-07	2019-09-11		1	1
1587	2019-09-07	2019-09-11	2019-09-13	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-07	2019-09-11		1	1
1588	2019-09-07	2019-09-13	2019-09-25	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-07	2019-09-15		1	1
1590	2019-09-08	2019-09-11	2019-09-14	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-08	2019-09-11		1	1
1591	2019-09-08	2019-09-10	2019-09-13	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-08	2019-09-10		1	1
1592	2019-09-08	2019-09-13	2019-09-19	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-08	2019-09-15		1	1
1593	2019-09-09	2019-09-10	2019-09-13	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-09	2019-09-10		1	1
1594	2019-09-09	2019-09-19	2019-09-20	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-09	2019-09-19		1	1
1595	2019-09-09	2019-09-11	2019-09-15	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-09	2019-09-11		1	1
1596	2019-09-09	2019-09-11	2019-09-13	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-09	2019-09-11		1	1
1597	2019-09-09	2019-09-17	2019-10-02	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-09	2019-09-18		1	1
1598	2019-09-09	2019-09-20	2019-09-28	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-09	2019-09-21		1	1
1599	2019-09-09	2019-09-17	2019-09-21	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-10	2019-09-18		1	1
1600	2019-09-10	2019-09-20	2019-10-05	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-10	2019-09-21		1	1
1601	2019-09-10	2019-09-12	2019-09-14	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-10	2019-09-13		1	1
1602	2019-09-10	2019-09-12	2019-09-15	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-10	2019-09-13		1	1
1603	2019-09-10	2019-09-17	2019-09-20	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-10	2019-09-18		1	1
1604	2019-09-10	2019-09-13	2019-09-14	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-11	2019-09-15		1	1
1605	2019-09-11	2019-09-16	2019-09-19	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-11	2019-09-17		1	1
1606	2019-09-02	2019-09-12	2019-09-14	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-11	2019-09-13		1	1
1607	2019-09-11	2019-09-13	2019-09-14	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-11	2019-09-15		1	1
1608	2019-09-11	2019-09-18	2019-09-26	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-13	2019-09-18		1	1
1609	2019-09-15	2019-09-16	2019-09-20	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-15	2019-09-17		1	1
1610	2019-09-15	2019-09-18	2019-09-25	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-15	2019-09-18		1	1
1611	2019-09-13	2019-09-18	2019-09-28	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-15	2019-09-18		1	1
1612	2019-09-12	2019-09-19	2019-10-01	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-15	2019-09-19		1	1
1613	2019-09-17	2019-09-19	2019-09-21	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-17	2019-09-19		1	1
1615	2019-09-17	2019-09-18	2019-09-21	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-17	2019-09-18		1	1
1616	2019-09-17	2019-09-25	2019-10-18	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-17	2019-09-25		1	1
1617	2019-09-17	2019-09-26	2019-10-05	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-18	2019-09-26		1	1
1618	2019-09-17	2019-09-19	2019-09-24	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-18	2019-09-19		1	1
1619	2019-09-17	2019-09-25	2019-10-05	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-18	2019-09-25		1	1
1620	2019-09-19	2019-09-20	2019-09-21	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-19	2019-09-21		1	1
1621	2019-09-19	2019-09-20	2019-09-21	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-19	2019-09-21		1	1
1622	2019-09-19	2019-09-23	2019-09-28	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-19	2019-09-23		1	1
1623	2019-09-19	2019-09-27	2019-10-14	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-19	2019-09-29		1	1
1624	2019-09-21	2019-09-26	2019-10-28	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-24	2019-09-26		1	1
1625	2019-09-20	2019-09-23	2019-09-27	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-21	2019-09-23		1	1
1626	2019-09-21	2019-09-24	2019-09-28	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-21	2019-09-24		1	1
1627	2019-09-21	2019-09-25	2019-09-26	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-21	2019-09-25		1	1
1628	2019-09-22	2019-09-23	2019-09-28	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-22	2019-09-23		1	1
1629	2019-09-22	2019-09-24	2019-09-26	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-23	2019-09-24		1	1
1630	2019-09-22	2019-09-26	2019-10-01	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-22	2019-09-26		1	1
1631	2019-09-21	2019-10-01	2019-10-03	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-30	2019-10-01		1	1
1633	2019-09-23	2019-09-25	2019-09-28	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-23	2019-09-25		1	1
1634	2019-09-23	2019-09-27	2019-10-03	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-23	2019-09-29		1	1
1635	2019-09-24	2019-09-25	2019-09-28	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-24	2019-09-25		1	1
1636	2019-09-21	2019-09-27	2019-10-04	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-24	2019-09-29		1	1
1637	2019-09-24	2019-09-30	2019-10-05	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-26	2019-09-30		1	1
1638	2019-09-23	2019-10-02	2019-10-25	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-24	2019-10-02		1	1
1640	2019-09-23	2019-09-25	2019-09-28	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-24	2019-09-25		1	1
1641	2019-09-25	2019-09-26	2019-09-28	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-25	2019-09-26		1	1
1642	2019-09-25	2019-09-26	2019-09-28	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-26	2019-09-26		1	1
1643	2019-09-26	2019-09-27	2019-10-04	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-26	2019-09-29		1	1
1644	2019-09-25	2019-09-26	2019-09-28	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-26	2019-09-26		1	1
1645	2019-09-23	2019-10-03	2019-10-28	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-30	2019-10-03		1	1
1646	2019-09-29	2019-09-30	2019-10-08	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-29	2019-09-30		1	1
1647	2019-09-27	2019-10-02	2019-10-31	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-29	2019-10-02		1	1
1648	2019-09-30	2019-10-01	2019-10-05	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-30	2019-10-01		1	1
1649	2019-09-30	2019-10-02	2019-10-06	zaglushka	Заглушка	80620000000	Донецк	1	2019-09-30	2019-10-02		1	1
1650	2019-10-01	2019-10-03		zaglushka	Заглушка	80620000000	Донецк	1	2019-10-02	2019-10-03		1	1
1651	2019-10-01	2019-10-02		zaglushka	Заглушка	80620000000	Донецк	1	2019-10-01	2019-10-02		1	1
1652	2019-10-01	2019-10-03		zaglushka	Заглушка	80620000000	Донецк	1	2019-10-01	2019-10-03		1	1
1653	2019-10-01	2019-10-02	2019-10-04	zaglushka	Заглушка	80620000000	Донецк	1	2019-10-01	2019-10-02		1	1
1654	2019-10-02	2019-10-04	2019-10-07	zaglushka	Заглушка	80620000000	Донецк	1	2019-10-03	2019-10-06		1	1
1655	2019-10-02	2019-10-04	2019-10-10	zaglushka	Заглушка	80620000000	Донецк	1	2019-10-02	2019-10-06		1	1
1657	2019-10-02	2019-10-10		zaglushka	Заглушка	80620000000	Донецк	1	2019-10-08	2019-10-10		1	1
1658	2019-10-02	2019-10-04	2019-10-08	zaglushka	Заглушка	80620000000	Донецк	1	2019-10-02	2019-10-06		1	1
1659	2019-10-03	2019-10-04	2019-10-08	zaglushka	Заглушка	80620000000	Донецк	1	2019-10-03	2019-10-06		1	1
1660	2019-10-03	2019-10-04	2019-10-05	zaglushka	Заглушка	80620000000	Донецк	1	2019-10-03	2019-10-06		1	1
1661	2019-10-06	2019-10-11	2019-10-27	zaglushka	Заглушка	80620000000	Донецк	1	2019-10-08	2019-10-11	вернуть 20 грн	1	1
1662	2019-10-05	2019-10-08	2019-10-11	zaglushka	Заглушка	80620000000	Донецк	1	2019-10-06	2019-10-08		1	1
1663	2019-10-05	2019-10-10	2019-11-09	zaglushka	Заглушка	80620000000	Донецк	1	2019-10-08	2019-10-10		1	1
1664	2019-10-05	2019-10-08	2019-10-11	zaglushka	Заглушка	80620000000	Донецк	1	2019-10-06	2019-10-08		1	1
1665	2019-10-05	2019-10-07	2019-10-14	zaglushka	Заглушка	80620000000	Донецк	1	2019-10-06	2019-10-07		1	1
1666	2019-10-05	2019-10-11	2019-11-01	zaglushka	Заглушка	80620000000	Донецк	1	2019-10-07	2019-10-11	все сфоткать!	1	1
1667	2019-10-04	2019-10-07		zaglushka	Заглушка	80620000000	Донецк	1	2019-10-06	2019-10-07		1	1
1668	2019-10-04	2019-10-09	2019-10-22	zaglushka	Заглушка	80620000000	Донецк	1	2019-10-06	2019-10-09		1	1
1669	2019-10-06	2019-10-10	2019-10-12	zaglushka	Заглушка	80620000000	Донецк	1	2019-10-06	2019-10-10	самовівоз 13.00	1	1
1670	2019-10-06	2019-10-08	2019-10-13	zaglushka	Заглушка	80620000000	Донецк	1	2019-10-06	2019-10-08		1	1
1672	2019-10-08	2019-10-09	2019-10-12	zaglushka	Заглушка	80620000000	Донецк	1	2019-10-09	2019-10-09		1	1
1673	2019-10-08	2019-10-16	2019-11-18	zaglushka	Заглушка	80620000000	Донецк	1	2019-10-08	2019-10-17		1	1
1674	2019-10-08	2019-10-15	2019-11-22	zaglushka	Заглушка	80620000000	Донецк	1	2019-10-08	2019-10-15		1	1
1675	2019-10-08	2019-10-16	2019-11-06	zaglushka	Заглушка	80620000000	Донецк	1	2019-10-09	2019-10-17		1	1
1676	2019-10-08	2019-10-10	2019-10-19	zaglushka	Заглушка	80620000000	Донецк	1	2019-10-08	2019-10-10		1	1
